Index,Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Operational_Cost,Customer_Age
25927,1/6/2022,16933,27267,Bomber jacket,20XCP,1,158.3,102.3,32
25928,1/6/2022,19269,27269,Cargo pants,YJ0Q7,1,83.2,54,24
25929,1/6/2022,15580,27270,Skirt,51OBI,1,67.5,48.8,22
25930,1/6/2022,18033,27271,Shorts,WNBBE,2,38.2,15.9,48
25931,1/6/2022,18033,27271,Hat,OK7SI,1,35.3,28.1,48
25932,1/6/2022,1685,27272,Skirt,CZUZX,1,49.5,34.8,29
25933,1/6/2022,1685,27272,Skirt,IEVAS,1,74.9,56.1,29
25934,1/6/2022,13213,27275,Hoodie,KS95Q,2,92.4,29.8,28
25935,1/6/2022,18433,27276,Sunglasses,DCQM1,1,208.2,154.9,23
25936,1/6/2022,17972,27278,Hoodie,F64H7,1,28.6,18.3,44
25937,1/6/2022,17915,27280,Shorts,84E9S,1,14.4,11.8,53
25938,1/6/2022,17174,27281,Dress shirt,6DCYD,3,219.8,60.2,57
25939,1/6/2022,17174,27281,Hat,4FT32,2,38.2,15.6,57
25940,1/6/2022,20125,27282,Shoes,JJ9FT,1,57.9,38.8,55
25941,1/6/2022,21701,27284,Jeans,E3PAN,1,88.7,55.1,62
25942,1/6/2022,21701,27284,Skirt,LQ555,1,84.6,62.4,62
25943,1/6/2022,20195,27285,Trench coat,LVYX5,1,68.1,35.4,44
25944,1/6/2022,20583,27286,T-shirt,X05XH,2,119.4,38.1,35
25945,1/6/2022,20583,27286,Hat,KRX6I,3,52.8,13.4,35
25946,1/6/2022,20583,27286,Sunglasses,BOZXA,1,425.4,341.6,35
25947,1/6/2022,20583,27286,Dresses,DP4O9,2,331.1,123.8,35
25948,1/6/2022,13533,27287,T-shirt,UNJKW,1,21.1,14.7,25
25949,1/6/2022,21350,27288,Dress shirt,NOKHJ,3,333.8,86.9,48
25950,1/6/2022,16471,27289,Bomber jacket,U1GN5,1,143.6,90.8,35
25951,1/6/2022,17268,27292,Hat,FI2NX,1,69.2,58.3,49
25952,1/6/2022,17344,27293,Shoes,25CJ5,1,103,69.3,35
25953,1/6/2022,20125,27295,Shoes,9VWB9,1,83.2,56.8,55
25954,1/6/2022,15828,27298,Shoes,T619A,1,139,94.4,35
25955,1/6/2022,15828,27298,Crop Top,9TF6B,1,40.6,34.1,35
25956,1/6/2022,15896,27299,Dress shirt,6TXTJ,3,38.8,10.5,33
25957,1/6/2022,15896,27299,Dresses,J8DD7,6,230,25.5,33
25958,1/6/2022,10372,27300,Shorts,F7FQ5,2,48.6,19.2,47
25959,1/6/2022,8574,27301,Cargo pants,JCYBN,1,54.6,36.4,28
25960,1/6/2022,18749,27302,T-shirt,ZDSYK,1,21.7,15.6,30
25961,1/6/2022,15385,27303,Cargo pants,IPVE6,1,45,28.2,55
25962,1/6/2022,17171,27304,Dress shirt,O1OPL,1,44,37,50
25963,1/6/2022,17171,27304,Dresses,Q4CYW,1,125.5,90.2,50
25964,1/6/2022,17171,27304,Hat,PWG2Z,1,50.1,42.2,50
25965,1/6/2022,19978,27306,T-shirt,FUPBO,1,71.5,47.6,49
25966,1/6/2022,17477,27308,Dresses,Q4CYW,3,376.8,90.3,57
25967,1/6/2022,17477,27308,Trench coat,93JH4,1,201,126.4,57
25968,1/6/2022,17963,27309,T-shirt,EMJ1S,1,36.8,25.3,59
25969,1/6/2022,16838,27311,T-shirt,BW1M6,1,14.2,10.1,48
25970,1/6/2022,4772,27312,Dress shirt,6DCYD,2,146.4,60.2,29
25971,1/6/2022,4772,27312,Dresses,TOXVV,1,266.7,183,29
25972,1/6/2022,15102,27314,Blazer,A59HR,1,31.2,21.9,40
25973,1/6/2022,16711,27315,Shoes,2NYLG,1,63.5,38.3,25
25974,1/6/2022,16711,27315,T-shirt,I36F2,1,51.2,37,25
25975,1/6/2022,13694,27316,Dresses,3ZCJ5,1,26.1,19.8,33
25976,1/6/2022,13694,27316,Hoodie,PNWS2,1,86.5,56.1,33
25977,1/6/2022,16041,27317,T-shirt,COWU2,1,45.7,30.7,41
25978,1/6/2022,1899,27318,Shoes,JJ9FT,1,57.9,38.8,33
25979,1/6/2022,2212,27319,Jeans,CLUON,1,40.9,23.9,38
25980,1/6/2022,2212,27319,Hoodie,F90L2,1,23.7,17.3,38
25981,1/6/2022,14826,27320,Dresses,6CDBD,1,289.2,218.3,33
25982,1/6/2022,14826,27320,Trench coat,NAGLH,1,43.5,24.3,33
25983,1/6/2022,15513,27321,Dresses,VKUVC,2,175.4,61.2,51
25984,1/6/2022,2092,27322,Shoes,T619A,1,139,94.4,32
25985,1/6/2022,10603,27324,Dresses,5XHNO,1,173.8,124.8,34
25986,1/6/2022,15412,27327,Crop Top,7FGIM,3,220.9,56,27
25987,1/6/2022,15412,27327,Dresses,TJ07D,3,176.2,44.9,27
25988,1/6/2022,17066,27329,Jeans,JZDXU,1,58.8,37.6,42
25989,1/6/2022,19259,27334,Bomber jacket,Z4T4G,1,418.9,268.5,53
25990,1/6/2022,19259,27334,Bomber jacket,0XJVZ,2,137.4,45.5,53
25991,1/6/2022,16760,27336,Blazer,PO1N6,1,74.4,45.6,27
25992,1/6/2022,13193,27339,Jeans,E3PAN,1,88.7,55.1,53
25993,1/6/2022,13193,27339,T-shirt,UNJKW,1,21.1,14.7,53
25994,1/6/2022,13193,27340,Hat,NOQTN,2,55.9,21,53
25995,1/6/2022,17984,27347,Blazer,H5Y5T,1,31.9,19.8,54
25996,1/6/2022,17984,27347,Blazer,LPLTZ,1,39,24.3,54
25997,1/6/2022,17984,27347,Hoodie,WKOLQ,1,18.8,13.6,54
25998,1/6/2022,15713,27352,Shorts,NXWMB,2,72.7,29.9,58
25999,1/6/2022,15713,27352,Dresses,MHPLR,3,471.3,117.2,58
26000,1/6/2022,17566,27354,Shorts,VHZUD,2,54.3,22.9,52
26001,1/6/2022,17566,27354,Bomber jacket,WKRA3,1,634.2,412.9,52
26002,1/6/2022,2200,27356,Shoes,F79YP,1,176.6,122.2,56
26003,1/6/2022,9299,27359,Hoodie,4Z2VP,1,74.4,49.3,60
26004,1/6/2022,18066,27360,Trench coat,AYAJU,1,40,24.3,55
26005,1/6/2022,18066,27360,Cargo pants,OV1P9,1,72.3,49.3,55
26006,1/6/2022,18066,27360,Cargo pants,9XBLL,1,93.5,64.3,55
26007,1/6/2022,11087,27363,Trench coat,RNDL2,1,37,23.1,43
26008,1/6/2022,1694,27364,Jeans,TZ8LC,1,55.2,37,28
26009,1/6/2022,1694,27364,Skirt,51OBI,1,52.9,38.2,28
26010,1/6/2022,15586,27367,Jeans,E3PAN,1,88.7,55.1,32
26011,1/6/2022,2752,27369,Cargo pants,PFUKC,1,51.2,37.1,41
26012,1/6/2022,2752,27369,Hoodie,75L4V,1,27.3,17.8,41
26013,2/6/2022,3251,27370,Dresses,UYXTJ,1,58.7,44.8,29
26014,2/6/2022,18003,27373,Shorts,VHZUD,2,54.3,22.9,41
26015,2/6/2022,18003,27373,Shorts,4V5N0,1,58.8,49,41
26016,2/6/2022,18003,27373,Bomber jacket,88T6V,2,93.8,29.4,41
26017,2/6/2022,18003,27373,Shorts,J7YN6,2,163.9,70.6,41
26018,2/6/2022,15683,27374,Shoes,81AIS,1,82.5,57.8,44
26019,2/6/2022,5354,27381,Dresses,TM5MS,1,84.9,59.5,59
26020,2/6/2022,4891,27383,Bomber jacket,CWB61,1,45.3,31.3,48
26021,2/6/2022,17541,27384,Trench coat,TKZXY,1,35.3,20.6,56
26022,2/6/2022,15906,27385,Dresses,LJLH0,1,209.8,146.4,51
26023,2/6/2022,17137,27386,T-shirt,TL4WZ,1,40,27.2,57
26024,2/6/2022,17657,27387,T-shirt,UNJKW,1,21.1,14.7,45
26025,2/6/2022,21459,27388,Blazer,KOF7U,1,64.4,44.2,59
26026,2/6/2022,2383,27389,Trench coat,TJ3A8,2,451.1,127.4,27
26027,2/6/2022,14325,27390,Skirt,K8EHH,1,70.2,53.7,51
26028,2/6/2022,2237,27395,Hat,MX6BF,2,110.2,40.8,51
26029,2/6/2022,16680,27396,Shoes,83SE2,1,83.2,56.6,46
26030,2/6/2022,19479,27397,T-shirt,EMJ1S,1,36.8,25.3,49
26031,2/6/2022,18968,27399,Blazer,KOF7U,1,64.4,44.2,31
26032,2/6/2022,15962,27400,Bomber jacket,7EROX,2,138.9,47.4,22
26033,2/6/2022,15962,27400,Shorts,OGKA9,4,152.3,32.5,22
26034,2/6/2022,21755,27406,Blazer,A59HR,2,62.5,21.9,39
26035,2/6/2022,16081,27408,Blazer,RBNO8,1,100.2,70.1,24
26036,2/6/2022,13321,27409,T-shirt,TL4WZ,1,40,27.2,52
26037,2/6/2022,13321,27409,Hat,Z0NZL,1,22.8,17.2,52
26038,2/6/2022,13321,27409,Dresses,RJ5PQ,1,227.3,153,52
26039,2/6/2022,15491,27413,T-shirt,COWU2,1,45.7,30.7,33
26040,2/6/2022,15646,27414,Skirt,51OBI,1,67.5,48.8,58
26041,2/6/2022,20836,27418,T-shirt,UNJKW,1,21.1,14.7,40
26042,2/6/2022,16025,27420,Shorts,ZHY6C,1,20.3,16.7,53
26043,2/6/2022,16025,27420,Sunglasses,UFXVS,2,161.7,65.7,53
26044,2/6/2022,16025,27420,Trench coat,GB9RX,1,97.5,60.4,53
26045,2/6/2022,11981,27421,T-shirt,IQYAY,1,109.8,72.5,31
26046,2/6/2022,11006,27422,Dresses,YVZC5,2,72.7,27.7,31
26047,2/6/2022,11006,27422,Dress shirt,6TXTJ,2,25.9,10.5,31
26048,2/6/2022,11006,27422,Sunglasses,7LJOW,2,48,19.8,31
26049,2/6/2022,10184,27423,Sunglasses,GV9P6,3,59,14.7,32
26050,2/6/2022,20847,27424,T-shirt,UQC6F,1,17.7,11.6,50
26051,2/6/2022,20847,27424,Hoodie,WKOLQ,1,18.8,13.6,50
26052,2/6/2022,17125,27425,T-shirt,ZUV4D,1,51.8,36.8,24
26053,2/6/2022,17125,27425,T-shirt,61L0Q,1,32.1,19.8,24
26054,2/6/2022,17017,27427,T-shirt,9J5RX,1,86,60.5,33
26055,2/6/2022,7573,27429,Hoodie,MQDBG,1,116.9,83.2,24
26056,2/6/2022,7573,27429,Crop Top,RDOZZ,1,129.3,107.1,24
26057,2/6/2022,19174,27430,T-shirt,UNJKW,1,21.1,14.7,22
26058,2/6/2022,19174,27430,Blazer,YXM33,1,108.8,70.9,22
26059,2/6/2022,17693,27435,Trench coat,9I5KY,1,78.9,44.3,57
26060,2/6/2022,17693,27435,Bomber jacket,AKNS2,1,69.2,47.6,57
26061,2/6/2022,20291,27437,Cargo pants,5DCXM,1,45,29.1,40
26062,2/6/2022,10616,27440,Cargo pants,SWPY7,1,45.7,30.2,27
26063,2/6/2022,15694,27441,Trench coat,STY2R,1,41.9,24,44
26064,2/6/2022,17479,27443,Cargo pants,RVZ6I,1,66.9,47.2,54
26065,2/6/2022,15943,27444,Bomber jacket,CWB61,3,135.8,31.2,58
26066,2/6/2022,15943,27444,Hat,X9YT7,1,19,14.9,58
26067,2/6/2022,15943,27444,Dress shirt,VHWMQ,3,66.8,17.2,58
26068,2/6/2022,16005,27447,Hoodie,WKOLQ,1,18.8,13.6,58
26069,2/6/2022,19390,27448,Hat,ER84H,2,170,63.4,47
26070,2/6/2022,19390,27448,Dresses,MHPLR,2,314.1,117.2,47
26071,2/6/2022,16177,27449,Sunglasses,SYKJG,1,44.7,37.3,50
26072,2/6/2022,16177,27449,T-shirt,QGK3S,1,56.9,38.5,50
26073,2/6/2022,16177,27449,Dresses,KMWQ9,2,158.7,58.2,50
26074,2/6/2022,16177,27449,Dresses,O1T1M,1,185,138.6,50
26075,2/6/2022,10618,27452,Jeans,E3PAN,2,177.3,55.1,40
26076,2/6/2022,10618,27452,Hoodie,4R4F9,1,67.5,46.2,40
26077,2/6/2022,11863,27455,Shoes,62RSL,1,77.7,49.2,33
26078,2/6/2022,20115,27456,Trench coat,N9B79,1,34.4,17.9,56
26079,2/6/2022,17354,27462,Skirt,2AJB5,1,67.5,52.2,30
26080,2/6/2022,10620,27463,T-shirt,H87RV,1,61.3,38,47
26081,2/6/2022,10620,27464,T-shirt,H87RV,1,61.3,38,47
26082,2/6/2022,10035,27468,Crop Top,DHP66,1,33.8,25.9,35
26083,2/6/2022,15945,27469,Dress shirt,SJ0ZD,3,37.2,10.6,43
26084,2/6/2022,15945,27469,Dresses,VW5BM,1,178.4,117.9,43
26085,2/6/2022,17692,27470,Crop Top,MRE4J,1,34.1,28.7,48
26086,2/6/2022,16517,27472,Shorts,WNBBE,1,19,15.8,40
26087,2/6/2022,16517,27472,Shorts,WLLET,2,74.3,28.1,40
26088,2/6/2022,16517,27472,T-shirt,TL4WZ,1,40,27.2,40
26089,2/6/2022,16517,27472,Shorts,53E2D,1,58.2,45.7,40
26090,2/6/2022,16517,27472,Dresses,J8DD7,1,38.2,25.4,40
26091,2/6/2022,16517,27472,Hat,X9YT7,1,19,14.9,40
26092,2/6/2022,16517,27472,Shorts,9KT5R,3,71.1,17.8,40
26093,2/6/2022,16517,27472,T-shirt,EMJ1S,1,36.8,25.3,40
26094,2/6/2022,16517,27472,Shorts,OGKA9,1,38.1,32.5,40
26095,2/6/2022,15679,27474,T-shirt,8IXQO,1,51.8,32.7,49
26096,2/6/2022,16893,27475,Jeans,J2RPB,1,34.1,20.1,56
26097,2/6/2022,18385,27476,Dresses,UYXTJ,1,58.7,44.8,26
26098,2/6/2022,18385,27476,Hat,VGGTR,1,38.1,28.4,26
26099,2/6/2022,10621,27477,T-shirt,89ULV,1,51.2,35.5,40
26100,2/6/2022,6453,27478,T-shirt,IQYAY,1,109.8,72.5,30
26101,2/6/2022,14793,27482,T-shirt,EMJ1S,1,36.8,25.3,53
26102,2/6/2022,17658,27483,Dress shirt,SJ0ZD,1,12.4,10.6,61
26103,2/6/2022,17658,27483,Hat,KRX6I,1,17.5,13.3,61
26104,2/6/2022,8949,27485,T-shirt,UQC6F,2,35.4,11.6,28
26105,2/6/2022,16103,27486,Sunglasses,0OZBT,1,86.7,67.7,55
26106,2/6/2022,16103,27486,Dresses,MRI9U,1,265.2,187.5,55
26107,2/6/2022,16103,27486,Dresses,AE1GC,1,305.1,223.6,55
26108,2/6/2022,16103,27486,Dress shirt,29DS1,2,186.7,73.9,55
26109,2/6/2022,16103,27486,Hat,SN3ZJ,3,86.2,23.1,55
26110,2/6/2022,13318,27487,T-shirt,JJLXQ,1,50.4,32.4,22
26111,2/6/2022,13318,27487,Jeans,4D1NN,1,66.2,42.4,22
26112,2/6/2022,13318,27487,Hoodie,UN0SI,2,43.8,15.1,22
26113,2/6/2022,17471,27488,Blazer,LPLTZ,2,78,24.3,52
26114,2/6/2022,17471,27488,Hat,ER84H,2,170,63.4,52
26115,2/6/2022,18827,27489,Crop Top,MRE4J,1,34.1,28.7,41
26116,2/6/2022,14421,27492,T-shirt,UNJKW,1,21.1,14.7,56
26117,2/6/2022,21656,27497,Skirt,VMS7M,1,36.2,25.1,27
26118,2/6/2022,21656,27497,Cargo pants,5DCXM,1,45,29.1,27
26119,2/6/2022,17141,27499,Sunglasses,VU316,2,62.3,25.9,37
26120,2/6/2022,17141,27499,Dress shirt,W53F2,2,24.3,9.9,37
26121,2/6/2022,16153,27500,Blazer,H5Y5T,1,31.9,19.8,42
26122,2/6/2022,16153,27500,Jeans,E3PAN,1,88.7,55.1,42
26123,2/6/2022,14886,27503,Cargo pants,3DJXB,1,40.9,30.3,58
26124,2/6/2022,11074,27504,Trench coat,0RVXC,1,23.3,13.5,45
26125,2/6/2022,11074,27504,Shorts,4X8P4,1,51.9,39.2,45
26126,2/6/2022,973,27505,Jeans,FV49E,1,74.3,49.1,34
26127,2/6/2022,17578,27506,Shoes,T619A,1,139,94.4,36
26128,2/6/2022,17578,27506,Crop Top,9TF6B,1,40.6,34.1,36
26129,2/6/2022,16041,27507,Skirt,UQVDB,1,87.9,67.2,41
26130,2/6/2022,4407,27512,Shoes,JJ9FT,1,57.9,38.8,39
26131,2/6/2022,10353,27513,Bomber jacket,2VWI7,1,206.4,147,59
26132,2/6/2022,10353,27513,Bomber jacket,D2ORC,1,63.9,39.2,59
26133,2/6/2022,10353,27513,Shorts,878W8,1,12.7,10.7,59
26134,2/6/2022,3387,27515,Cargo pants,MNLPC,1,50,36.7,56
26135,2/6/2022,2354,27516,Crop Top,7FGIM,1,73.7,56.1,53
26136,2/6/2022,2354,27516,Blazer,W8ANW,1,73.8,47.5,53
26137,2/6/2022,20159,27518,Shorts,BFXBB,2,131.7,55.4,31
26138,2/6/2022,15741,27521,Dresses,FJPZ5,1,60.3,45.3,43
26139,2/6/2022,3444,27522,T-shirt,X05XH,1,59.7,38.1,52
26140,2/6/2022,3444,27522,Dress shirt,SJ0ZD,2,24.7,10.5,52
26141,2/6/2022,3444,27522,Hat,PPR4D,2,99.3,37.8,52
26142,2/6/2022,3444,27522,Sunglasses,2IA22,1,93.9,77.4,52
26143,2/6/2022,3444,27522,Dresses,CYAX0,2,73.7,26.6,52
26144,2/6/2022,3055,27523,Sunglasses,C9359,2,171.3,68.1,45
26145,2/6/2022,3055,27523,Dress shirt,U26S2,1,72.5,58,45
26146,2/6/2022,3055,27523,Sunglasses,B32W0,1,73.5,63,45
26147,2/6/2022,3055,27523,Bomber jacket,YV15Y,1,157.8,102.7,45
26148,2/6/2022,3055,27523,Dresses,9F8O1,1,61.8,43,45
26149,2/6/2022,3055,27523,Bomber jacket,MJ7X5,2,880,307.6,45
26150,2/6/2022,3055,27523,Bomber jacket,TU5LZ,2,362.4,127.6,45
26151,2/6/2022,3055,27523,Crop Top,MRE4J,2,68.2,28.7,45
26152,2/6/2022,3055,27523,Hoodie,DUWYY,1,41.9,27.9,45
26153,2/6/2022,7432,27526,Hoodie,B4KFE,1,56.2,35.9,52
26154,2/6/2022,7432,27526,Blazer,YXM33,1,108.8,70.9,52
26155,2/6/2022,10293,27527,Shoes,3QNEE,2,166.3,54.2,56
26156,2/6/2022,17587,27529,Crop Top,MM3E0,1,134.4,103.4,61
26157,2/6/2022,13361,27531,Sunglasses,AGKFU,1,554.3,465.6,32
26158,2/6/2022,13361,27531,Sunglasses,7LJOW,3,72,19.8,32
26159,2/6/2022,19660,27532,T-shirt,Z2RE8,2,37,12.4,25
26160,2/6/2022,784,27533,Hoodie,4R4F9,1,67.5,46.2,52
26161,2/6/2022,20337,27534,Shorts,IYMS1,3,2118.3,605.1,33
26162,2/6/2022,15965,27535,Shoes,5EUUS,1,103,71.3,31
26163,2/6/2022,2005,27536,T-shirt,FQZL8,3,61.3,13.4,39
26164,2/6/2022,2005,27536,Trench coat,N9B79,1,34.4,17.9,39
26165,2/6/2022,2005,27536,Dresses,UJBMD,3,112.9,24.8,39
26166,2/6/2022,2005,27536,Dresses,IH57V,3,412.3,97.3,39
26167,2/6/2022,2005,27536,Trench coat,STY2R,1,41.9,24,39
26168,2/6/2022,2005,27536,Shorts,4X8P4,1,51.9,39.2,39
26169,2/6/2022,17443,27537,Hat,3PWIY,2,134.2,56.3,30
26170,2/6/2022,17443,27537,Sunglasses,69PF4,0.33,22.2,56.3,30
26171,2/6/2022,17443,27537,Dresses,WHRHA,2,42.8,14.2,30
26172,2/6/2022,10047,27541,Crop Top,8OT3N,1,243.8,183.1,43
26173,2/6/2022,19348,27542,Blazer,RH5J5,1,47.7,29.4,24
26174,2/6/2022,11759,27545,Crop Top,YBIDZ,1,139.3,106.3,49
26175,2/6/2022,16144,27550,Blazer,A59HR,1,31.2,21.9,59
26176,2/6/2022,22167,27551,Cargo pants,DMJ70,1,71.5,53,28
26177,2/6/2022,11907,27556,Blazer,RKP8J,1,27.5,18.1,27
26178,2/6/2022,13471,27562,Cargo pants,IPVE6,2,90,28.2,38
26179,2/6/2022,9101,27564,Cargo pants,OV1P9,1,72.3,49.3,25
26180,2/6/2022,7094,27568,Shorts,2SVKS,2,44.3,16.8,32
26181,2/6/2022,15882,27572,Jeans,E3PAN,1,88.7,55.1,51
26182,3/6/2022,10058,27575,Dresses,N1PEK,2,103,37.7,63
26183,3/6/2022,10112,27576,T-shirt,M6J9W,1,74.3,52.4,24
26184,3/6/2022,16818,27578,Dress shirt,6TXTJ,2,25.9,10.5,31
26185,3/6/2022,16818,27578,Dresses,E5ZPW,1,135.6,96.1,31
26186,3/6/2022,20548,27579,Trench coat,JA5K8,2,107.3,31.9,47
26187,3/6/2022,17094,27580,Sunglasses,CUASB,1,650.3,485.1,36
26188,3/6/2022,17437,27584,Shoes,KZ80B,1,93.8,56.6,37
26189,3/6/2022,8413,27586,Crop Top,VXH0U,1,49.4,42.3,38
26190,3/6/2022,15596,27588,Crop Top,7FGIM,1,73.7,56.1,47
26191,3/6/2022,18300,27591,Cargo pants,DMJ70,1,71.5,53,38
26192,3/6/2022,13415,27592,Shorts,ZHY6C,2,40.6,16.7,40
26193,3/6/2022,13415,27592,Bomber jacket,1LEE7,2,59.1,20.2,40
26194,3/6/2022,13415,27592,Bomber jacket,QKVBK,1,61.1,42.8,40
26195,3/6/2022,354,27594,Hoodie,B4KFE,1,56.2,35.9,59
26196,3/6/2022,12162,27595,Skirt,O1X0L,1,67.5,50.3,38
26197,3/6/2022,17364,27596,T-shirt,UQC6F,2,35.4,11.6,47
26198,3/6/2022,10156,27597,Crop Top,MRE4J,1,34.1,28.7,62
26199,3/6/2022,8353,27598,Hoodie,9AJZN,1,136.2,93.6,57
26200,3/6/2022,17332,27599,T-shirt,I36F2,1,51.2,37,54
26201,3/6/2022,17332,27599,T-shirt,X5TFY,1,45.7,28.7,54
26202,3/6/2022,15573,27600,Dresses,5H3T1,4,102,17.8,26
26203,3/6/2022,15573,27600,Hat,NOQTN,2,55.9,21,26
26204,3/6/2022,15573,27600,T-shirt,JE62Y,1,54,33,26
26205,3/6/2022,18511,27603,Dresses,NFEKU,1,413.1,302,23
26206,3/6/2022,18511,27603,Dress shirt,6TXTJ,2,25.9,10.5,23
26207,3/6/2022,18511,27603,Hat,PWG2Z,1,50.1,42.2,23
26208,3/6/2022,10629,27606,Trench coat,S1CW9,1,34.8,19.1,36
26209,3/6/2022,17845,27610,Shoes,A4R06,2,211.3,66,24
26210,3/6/2022,4580,27611,Shoes,T311N,1,72.3,50,31
26211,3/6/2022,19408,27612,T-shirt,TL4WZ,2,80.2,27.3,57
26212,3/6/2022,19408,27612,Dresses,2228Z,1,183.2,132.1,57
26213,3/6/2022,19408,27612,Dress shirt,49C1F,2,58,23.3,57
26214,3/6/2022,19408,27612,Shorts,24RYV,1,30,22.4,57
26215,3/6/2022,18090,27613,Skirt,CZUZX,1,63.5,44.6,40
26216,3/6/2022,18090,27613,T-shirt,UNJKW,1,21.1,14.7,40
26217,3/6/2022,18990,27614,Dress shirt,6TXTJ,3,38.8,10.5,27
26218,3/6/2022,13404,27615,Dresses,BDD5Z,3,238,55.5,26
26219,3/6/2022,13404,27615,Bomber jacket,X59YE,2,350.7,119.2,26
26220,3/6/2022,13404,27615,Shoes,F79YP,1,176.6,122.2,26
26221,3/6/2022,13404,27615,Hat,3PWIY,2,134.2,56.3,26
26222,3/6/2022,13404,27615,Sunglasses,VU316,2,62.1,25.9,26
26223,3/6/2022,13404,27615,T-shirt,TL4WZ,1,40,27.2,26
26224,3/6/2022,13404,27615,Bomber jacket,09LL9,2,55,16.6,26
26225,3/6/2022,13404,27615,Dress shirt,6TXTJ,1,12.9,10.4,26
26226,3/6/2022,13404,27615,Hat,O23RJ,1,137.9,103,26
26227,3/6/2022,13404,27615,Dresses,LN9RY,2,114.6,39,26
26228,3/6/2022,9351,27616,Trench coat,E3WCF,1,108.6,64.2,27
26229,3/6/2022,16498,27620,Dresses,RJ5PQ,1,227.3,153,54
26230,3/6/2022,15430,27621,T-shirt,85WDI,2,23.9,7.7,26
26231,3/6/2022,15986,27622,Crop Top,GZOZ6,1,93.1,79.3,32
26232,3/6/2022,18862,27624,Crop Top,JTIHZ,2,230.4,92.2,61
26233,3/6/2022,18862,27624,Hoodie,280WP,1,196.3,135.6,61
26234,3/6/2022,11412,27628,Blazer,LPLTZ,1,39,24.3,47
26235,3/6/2022,14845,27630,Hoodie,HRJWX,1,180,112.7,38
26236,3/6/2022,10165,27631,Jeans,K38PQ,1,96.2,56.9,58
26237,3/6/2022,2048,27632,Dress shirt,29DS1,2,186.7,73.9,44
26238,3/6/2022,2048,27632,T-shirt,Z2RE8,2,37,12.4,44
26239,3/6/2022,2048,27632,Blazer,A59HR,1,31.2,21.9,44
26240,3/6/2022,16152,27633,Bomber jacket,U1GN5,1,143.6,90.8,23
26241,3/6/2022,16152,27633,Shorts,2SVKS,2,44.3,16.8,23
26242,3/6/2022,16152,27633,Shorts,24RYV,1,30,22.4,23
26243,3/6/2022,18859,27634,Dresses,LQ018,2,251.2,94.6,48
26244,3/6/2022,18859,27634,Hat,6TFC2,2,180.6,69.3,48
26245,3/6/2022,20214,27636,T-shirt,EMJ1S,1,36.8,25.3,53
26246,3/6/2022,20214,27636,Hat,VUOND,1,39.4,31.3,53
26247,3/6/2022,20214,27636,Blazer,A59HR,1,31.2,21.9,53
26248,3/6/2022,4892,27637,Shoes,62RSL,1,77.7,49.2,40
26249,3/6/2022,17328,27639,Hoodie,F64H7,1,28.6,18.3,42
26250,3/6/2022,11037,27640,T-shirt,QGK3S,1,56.9,38.5,34
26251,3/6/2022,11037,27640,Sunglasses,UWKXU,1,102,79.4,34
26252,3/6/2022,11037,27640,Dresses,5B8J7,1,514.5,359.1,34
26253,3/6/2022,15983,27641,Bomber jacket,HT9WP,2,287.4,87.9,43
26254,3/6/2022,943,27642,Dress shirt,7ROE1,2,216,89.1,52
26255,3/6/2022,943,27642,Crop Top,8OT3N,1,243.8,183.1,52
26256,3/6/2022,15803,27643,Shoes,T311N,1,72.3,50,30
26257,3/6/2022,18433,27644,Shoes,81AIS,1,82.5,57.8,23
26258,3/6/2022,15115,27649,Crop Top,699MN,1,278.1,221.9,61
26259,3/6/2022,17749,27652,Dress shirt,W53F2,1,12.2,10,51
26260,3/6/2022,12091,27656,Blazer,RJH6T,1,56.2,34.4,21
26261,3/6/2022,20134,27657,Hat,FI2NX,2,138.3,58.3,41
26262,3/6/2022,20134,27657,Dress shirt,6TXTJ,2,25.9,10.5,41
26263,3/6/2022,20134,27657,Dresses,93JZ4,1,77.7,58.7,41
26264,3/6/2022,16058,27658,T-shirt,COWU2,1,45.7,30.7,62
26265,3/6/2022,16058,27658,T-shirt,UNJKW,1,21.1,14.7,62
26266,3/6/2022,17667,27659,T-shirt,X05XH,2,119.4,38.1,42
26267,3/6/2022,17667,27659,Dresses,9M8OH,2,59.4,19.8,42
26268,3/6/2022,17667,27659,Sunglasses,B32W0,1,73.5,63,42
26269,3/6/2022,17667,27659,Hat,X9YT7,2,38.2,14.9,42
26270,3/6/2022,7314,27661,Crop Top,PZOUM,1,126.7,109.2,46
26271,3/6/2022,16815,27662,T-shirt,FQZL8,3,61.3,13.4,53
26272,3/6/2022,16815,27662,Hat,MAG1S,3,82.7,22.3,53
26273,3/6/2022,16815,27662,Bomber jacket,20XCP,3,474.9,102.3,53
26274,3/6/2022,16815,27662,Dresses,KY05V,2,76.1,28.4,53
26275,3/6/2022,3753,27663,Cargo pants,YS1VF,1,134.1,92.5,25
26276,3/6/2022,19582,27665,Sunglasses,I8EDF,2,53.4,20.9,55
26277,3/6/2022,19582,27665,Hat,ER84H,2,170,63.4,55
26278,3/6/2022,19582,27665,Dress shirt,W53F2,1,12.2,10,55
26279,3/6/2022,19582,27665,Sunglasses,2IA22,1,93.9,77.4,55
26280,3/6/2022,3346,27666,Sunglasses,0OZBT,1,86.7,67.7,45
26281,3/6/2022,20046,27667,T-shirt,EMJ1S,1,36.8,25.3,50
