Index,Date,Customer_ID,Transaction_ID,SKU_Category,SKU,Quantity,Sales_Amount,Operational_Cost,Customer_Age,is_outlier
28003,14/06/2022,17442,29595,T-shirt,COWU2,1.0,45.7,30.7,48,False
28004,14/06/2022,10006,29596,Hat,O23RJ,2.0,275.7,103.0,26,False
28005,14/06/2022,10006,29596,Dresses,HRNS4,1.0,74.7,55.5,26,False
28006,14/06/2022,10006,29596,Dresses,HIR55,1.0,72.7,50.1,26,False
28007,14/06/2022,19616,29597,Shoes,NAGXG,1.0,64.4,38.7,30,False
28008,14/06/2022,10006,29598,Hat,AGSZN,2.0,82.9,35.4,26,False
28009,14/06/2022,17522,29602,Bomber jacket,88T6V,1.0,47.0,29.4,53,False
28010,14/06/2022,8681,29603,Blazer,W8ANW,1.0,73.8,47.5,35,False
28011,14/06/2022,17585,29607,Hoodie,WKOLQ,1.0,18.8,13.6,52,False
28012,14/06/2022,17585,29607,Blazer,PO1N6,1.0,74.4,45.6,52,False
28013,14/06/2022,1666,29609,T-shirt,BW1M6,1.0,11.1,7.9,39,False
28014,14/06/2022,13549,29610,Hoodie,0L92J,1.0,110.5,75.0,56,False
28015,14/06/2022,10198,29611,Hat,B737X,2.0,61.5,25.3,38,False
28016,14/06/2022,18335,29613,Shorts,2SVKS,2.0,44.3,16.8,26,False
28017,14/06/2022,16983,29615,Dresses,IC0NY,1.0,158.7,109.5,47,False
28018,14/06/2022,17305,29616,Cargo pants,99TPI,1.0,56.2,36.4,49,False
28019,14/06/2022,10502,29619,Shorts,F7FQ5,2.0,48.6,19.2,43,False
28020,14/06/2022,10502,29619,Dress shirt,W53F2,2.0,24.3,9.9,43,False
28021,14/06/2022,9046,29625,Hoodie,KS95Q,2.0,92.4,29.8,30,False
28022,14/06/2022,16743,29626,Cargo pants,9XBLL,1.0,93.5,64.3,30,False
28023,14/06/2022,20921,29628,Sunglasses,MM77N,2.0,53.7,22.6,55,False
28024,14/06/2022,20921,29628,Bomber jacket,09LL9,1.0,27.6,16.6,55,False
28025,14/06/2022,20921,29628,T-shirt,ZDSYK,1.0,21.7,15.6,55,False
28026,14/06/2022,10013,29629,Cargo pants,YS1VF,1.0,137.9,95.2,34,False
28027,14/06/2022,12053,29632,Jeans,NEYQ4,1.0,38.2,24.6,34,False
28028,14/06/2022,8460,29633,Bomber jacket,OOJH8,1.0,32.9,22.1,34,False
28029,14/06/2022,8460,29633,Bomber jacket,5XGAJ,1.0,56.4,35.1,34,False
28030,14/06/2022,8460,29633,Bomber jacket,4ZFSH,1.0,33.0,20.1,34,False
28031,14/06/2022,15824,29634,T-shirt,X05XH,1.0,59.7,38.1,41,False
28032,14/06/2022,14761,29636,Trench coat,W8V34,1.0,65.4,40.7,30,False
28033,14/06/2022,14761,29636,Shorts,4X8P4,1.0,51.9,39.2,30,False
28034,14/06/2022,16839,29637,Sunglasses,UO4JS,1.0,47.9,39.5,52,False
28035,14/06/2022,16839,29637,T-shirt,JE62Y,2.0,108.0,33.0,52,False
28036,14/06/2022,10055,29638,Blazer,A59HR,1.0,31.2,21.9,37,False
28037,14/06/2022,10055,29638,Blazer,YXM33,1.0,108.8,70.9,37,False
28038,14/06/2022,1795,29639,Hat,DXSQ5,2.0,93.9,37.3,52,False
28039,14/06/2022,8405,29641,Trench coat,A9P11,1.0,69.2,38.4,21,False
28040,14/06/2022,8405,29641,Shorts,4X8P4,1.0,51.9,39.2,21,False
28041,14/06/2022,11263,29642,T-shirt,JJLXQ,1.0,50.4,32.4,61,False
28042,14/06/2022,17686,29644,Hat,SN3ZJ,1.0,28.8,23.2,40,False
28043,14/06/2022,19434,29645,Blazer,YXM33,1.0,108.8,70.9,58,False
28044,14/06/2022,19434,29645,Hoodie,EHB8T,1.0,20.6,13.9,58,False
28045,14/06/2022,17968,29647,Shorts,OEJ4F,3.0,74.9,20.0,59,False
28046,14/06/2022,17968,29647,Bomber jacket,6J6MA,1.0,41.1,24.9,59,False
28047,14/06/2022,17968,29647,Shorts,VZELE,1.0,33.4,27.1,59,False
28048,14/06/2022,21004,29648,Shorts,UHKW8,1.0,17.2,12.8,59,False
28049,14/06/2022,8942,29649,Jeans,4D1NN,1.0,66.2,42.4,59,False
28050,14/06/2022,17126,29651,T-shirt,QGK3S,1.0,56.9,38.5,36,False
28051,14/06/2022,17126,29651,Dresses,X9QXQ,1.0,188.4,143.9,36,False
28052,14/06/2022,13482,29653,Skirt,ZVTO4,1.0,45.7,35.9,26,False
28053,14/06/2022,3652,29654,T-shirt,14V9T,1.0,34.1,21.7,44,False
28054,14/06/2022,19219,29655,Skirt,Q4ZAD,1.0,89.3,63.0,46,False
28055,14/06/2022,2588,29657,T-shirt,COWU2,1.0,45.7,30.7,48,False
28056,14/06/2022,17693,29659,Trench coat,9I5KY,2.0,157.9,44.3,57,False
28057,14/06/2022,16478,29663,Blazer,W8ANW,1.0,73.8,47.5,26,False
28058,15/06/2022,12232,29664,Bomber jacket,YRULF,1.0,68.1,45.7,60,False
28059,15/06/2022,12232,29664,T-shirt,TL4WZ,1.0,40.0,27.2,60,False
28060,15/06/2022,12232,29664,Shorts,F7FQ5,1.0,24.3,19.2,60,False
28061,15/06/2022,12232,29664,Hat,X9YT7,1.0,19.0,14.9,60,False
28062,15/06/2022,17417,29665,Trench coat,S1CW9,1.0,34.8,19.1,24,False
28063,15/06/2022,12065,29666,Skirt,CZUZX,1.0,63.5,44.6,36,False
28064,15/06/2022,12065,29666,Skirt,LQ555,1.0,84.6,62.4,36,False
28065,15/06/2022,10246,29667,Trench coat,LVYX5,1.0,68.1,35.4,37,False
28066,15/06/2022,10246,29667,Hat,L9VPF,2.0,86.4,36.6,37,False
28067,15/06/2022,17563,29668,T-shirt,9J5RX,1.0,86.0,60.5,47,False
28068,15/06/2022,17563,29668,Hoodie,DUWYY,1.0,41.9,27.9,47,False
28069,15/06/2022,21002,29669,T-shirt,UQC6F,3.0,53.2,11.7,27,False
28070,15/06/2022,15528,29671,Hat,O9RUX,2.0,126.6,49.2,25,False
28071,15/06/2022,6998,29673,T-shirt,QM3C8,1.0,58.7,40.6,26,False
28072,15/06/2022,10839,29675,Shoes,F79YP,1.0,176.6,122.2,33,False
28073,15/06/2022,10839,29675,Skirt,ZVTO4,1.0,45.7,35.9,33,False
28074,15/06/2022,14928,29678,Trench coat,7PLZY,1.0,49.8,27.2,51,False
28075,15/06/2022,21345,29679,Blazer,W8ANW,1.0,73.8,47.5,44,False
28076,15/06/2022,21345,29679,Crop Top,MRIZS,1.0,86.9,75.0,44,False
28077,15/06/2022,17097,29680,Skirt,51OBI,1.0,67.5,48.8,32,False
28078,15/06/2022,13267,29686,T-shirt,M6J9W,1.0,74.3,52.4,41,False
28079,15/06/2022,14796,29687,T-shirt,M6J9W,1.0,74.3,52.4,54,False
28080,15/06/2022,11865,29688,Trench coat,93JH4,1.0,201.0,126.4,42,False
28081,15/06/2022,10685,29692,Shoes,81AIS,1.0,82.5,57.8,26,False
28082,15/06/2022,17612,29693,Crop Top,RDOZZ,1.0,129.3,107.1,34,False
28083,15/06/2022,18998,29695,T-shirt,H87RV,1.0,61.3,38.0,59,False
28084,15/06/2022,16733,29696,Cargo pants,IPVE6,1.0,45.0,28.2,48,False
28085,15/06/2022,10994,29697,Bomber jacket,6J6MA,2.0,82.1,24.8,48,False
28086,15/06/2022,16732,29698,T-shirt,UNJKW,1.0,21.1,14.7,49,False
28087,15/06/2022,16732,29698,T-shirt,H87RV,1.0,61.3,38.0,49,False
28088,15/06/2022,12169,29700,T-shirt,COWU2,1.0,45.7,30.7,59,False
28089,15/06/2022,15660,29701,T-shirt,M6J9W,1.0,74.3,52.4,33,False
28090,15/06/2022,18970,29703,Crop Top,VXH0U,1.0,49.4,42.3,53,False
28091,15/06/2022,10686,29704,Skirt,RKK2C,1.0,74.3,50.2,43,False
28092,15/06/2022,10686,29704,Blazer,YXM33,1.0,108.8,70.9,43,False
28093,15/06/2022,17968,29705,Shorts,F7FQ5,1.0,24.3,19.2,59,False
28094,15/06/2022,17968,29705,T-shirt,Z2RE8,1.0,18.6,12.5,59,False
28095,15/06/2022,17968,29705,Shorts,2SVKS,2.0,44.3,16.8,59,False
28096,15/06/2022,17968,29705,Hat,4FT32,2.0,38.2,15.6,59,False
28097,15/06/2022,13670,29706,Jeans,CLUON,1.0,40.9,23.9,57,False
28098,15/06/2022,17451,29708,Blazer,LPLTZ,1.0,39.0,24.3,39,False
28099,15/06/2022,17700,29709,T-shirt,JJLXQ,1.0,50.4,32.4,56,False
28100,15/06/2022,15869,29710,Skirt,FY50B,1.0,61.3,41.1,25,False
28101,15/06/2022,10587,29711,T-shirt,3220G,1.0,17.1,12.0,27,False
28102,15/06/2022,10587,29711,Hoodie,F64H7,1.0,28.6,18.3,27,False
28103,15/06/2022,15804,29712,Dress shirt,6TXTJ,2.0,25.9,10.5,53,False
28104,15/06/2022,15804,29712,Sunglasses,Z37OL,1.0,344.2,289.8,53,False
28105,15/06/2022,15804,29712,Hat,AGSZN,2.0,82.8,35.3,53,False
28106,15/06/2022,15804,29712,Dresses,CYAX0,2.0,73.7,26.6,53,False
28107,15/06/2022,17306,29714,Bomber jacket,20XCP,1.0,158.3,102.3,25,False
28109,15/06/2022,18987,29719,Shoes,T619A,1.0,139.0,94.4,42,False
28110,15/06/2022,10251,29722,Shorts,NXWMB,2.0,72.7,29.9,24,False
28111,15/06/2022,1687,29723,T-shirt,COWU2,1.0,35.7,24.0,46,False
28112,15/06/2022,1687,29723,T-shirt,BW1M6,1.0,11.1,7.9,46,False
28113,15/06/2022,17173,29725,Dresses,6FJPK,1.0,197.4,139.0,42,False
28114,15/06/2022,17173,29725,Dress shirt,29DS1,1.0,93.5,74.1,42,False
28115,15/06/2022,16483,29727,Hat,VWYXA,2.0,56.4,21.1,56,False
28116,15/06/2022,16483,29727,Dresses,CYAX0,2.0,73.7,26.6,56,False
28117,15/06/2022,16483,29727,Crop Top,MRE4J,1.0,34.1,28.7,56,False
28118,15/06/2022,15739,29728,Shoes,3QNEE,1.0,13.6,8.9,35,False
28119,15/06/2022,15739,29728,Shoes,T619A,1.0,139.0,94.4,35,False
28120,15/06/2022,15739,29728,Shoes,5O2CO,1.0,162.9,100.7,35,False
28121,15/06/2022,14776,29729,Shoes,WG7HI,1.0,51.8,31.2,48,False
28122,15/06/2022,21710,29730,Shoes,81AIS,1.0,82.5,57.8,42,False
28123,15/06/2022,21710,29730,T-shirt,UNJKW,1.0,21.1,14.7,42,False
28124,15/06/2022,16072,29731,Cargo pants,LWJWP,1.0,71.0,51.9,50,False
28125,15/06/2022,16072,29731,Blazer,PO1N6,1.0,74.4,45.6,50,False
28126,15/06/2022,11451,29733,Blazer,KOF7U,2.0,128.7,44.1,41,False
28127,15/06/2022,16011,29735,Blazer,YXM33,1.0,108.8,70.9,50,False
28128,15/06/2022,13321,29736,Trench coat,A9P11,1.0,69.2,38.4,52,False
28129,15/06/2022,13321,29736,Shoes,N25TU,1.0,130.2,82.4,52,False
28130,15/06/2022,20168,29737,Bomber jacket,YRULF,2.0,136.1,45.7,43,False
28131,15/06/2022,20168,29737,Dress shirt,6TXTJ,3.0,38.8,10.5,43,False
28132,15/06/2022,20168,29737,T-shirt,UNJKW,1.0,21.1,14.7,43,False
28133,15/06/2022,20168,29737,Hat,PWG2Z,2.0,100.0,42.1,43,False
28134,15/06/2022,16739,29738,Blazer,KOF7U,1.0,64.4,44.2,42,False
28135,15/06/2022,21646,29739,Dress shirt,HZEFW,2.0,149.2,62.9,25,False
28136,15/06/2022,17008,29740,T-shirt,X05XH,1.0,59.7,38.1,47,False
28137,15/06/2022,15500,29741,T-shirt,4A2M0,1.0,72.3,49.2,53,False
28138,15/06/2022,17226,29742,Shorts,4X8P4,1.0,51.9,39.2,33,False
28139,15/06/2022,17226,29742,Crop Top,G5878,1.0,72.3,54.7,33,False
28140,15/06/2022,16747,29743,Shorts,84E9S,2.0,29.0,11.9,36,False
28141,15/06/2022,16747,29743,T-shirt,FQZL8,3.0,61.3,13.4,36,False
28142,15/06/2022,16747,29743,T-shirt,COWU2,1.0,45.7,30.7,36,False
28143,15/06/2022,16747,29743,Dress shirt,WT0S7,1.0,158.3,133.8,36,False
28144,15/06/2022,16747,29743,Dresses,2228Z,1.0,183.2,132.1,36,False
28145,15/06/2022,16747,29743,Hat,6TFC2,2.0,180.6,69.3,36,False
28146,15/06/2022,16049,29744,Cargo pants,QPF62,1.0,87.5,59.0,34,False
28147,15/06/2022,17802,29746,Shorts,OGKA9,2.0,76.1,32.5,32,False
28148,15/06/2022,17477,29748,Trench coat,93JH4,1.0,201.0,126.4,57,False
28149,15/06/2022,17038,29749,Shorts,4X8P4,1.0,51.9,39.2,40,False
28150,15/06/2022,2243,29750,Shorts,ZHY6C,3.0,60.9,16.7,26,False
28151,15/06/2022,2243,29750,Shorts,LOAMO,1.0,65.8,56.5,26,False
28152,15/06/2022,15514,29752,Skirt,549KK,1.0,56.6,41.7,47,False
28153,15/06/2022,15915,29754,Hat,5F7EI,2.0,140.0,52.2,59,False
28154,15/06/2022,15915,29754,T-shirt,IQYAY,1.0,109.8,72.5,59,False
28155,15/06/2022,16974,29760,Trench coat,93JH4,1.0,201.0,126.4,23,False
28156,15/06/2022,16974,29760,Trench coat,TKZXY,1.0,35.3,20.6,23,False
28157,15/06/2022,20100,29762,Cargo pants,1I8OJ,1.0,120.2,85.1,46,False
28158,15/06/2022,18631,29764,T-shirt,H87RV,1.0,61.3,38.0,51,False
28159,15/06/2022,10688,29768,T-shirt,BKHWL,1.0,54.6,34.7,38,False
28160,15/06/2022,10688,29768,Hoodie,WKOLQ,1.0,18.8,13.6,38,False
28161,15/06/2022,18084,29769,Crop Top,8OT3N,1.0,243.8,183.1,51,False
28162,15/06/2022,8890,29770,Shorts,ZHY6C,2.0,40.6,16.7,22,False
28163,15/06/2022,8890,29770,Blazer,RBNO8,1.0,100.2,70.1,22,False
28164,15/06/2022,18651,29771,T-shirt,QM3C8,2.0,117.3,40.6,62,False
28165,15/06/2022,17292,29775,Dresses,Y88FU,2.0,369.0,130.6,58,False
28166,15/06/2022,17292,29775,Dresses,6SW9R,2.0,195.3,74.7,58,False
28167,15/06/2022,17292,29775,T-shirt,QGK3S,1.0,56.9,38.5,58,False
28168,15/06/2022,17292,29775,Dress shirt,2IUD5,3.0,62.5,16.8,58,False
28169,15/06/2022,17292,29775,Hat,VWYXA,3.0,84.6,21.2,58,False
28170,15/06/2022,9955,29777,Shorts,UHKW8,2.0,34.4,12.8,35,False
28171,15/06/2022,9955,29777,Dresses,MHPLR,2.0,314.2,117.2,35,False
28172,15/06/2022,19789,29779,T-shirt,QM3C8,1.0,58.7,40.6,56,False
28173,15/06/2022,9283,29780,Shoes,CCC6P,1.0,120.8,81.2,26,False
28174,15/06/2022,9283,29780,Shorts,2SVKS,2.0,44.3,16.8,26,False
28175,15/06/2022,21669,29781,Shorts,VHZUD,1.0,27.1,22.8,39,False
28176,15/06/2022,21669,29781,Hat,X9YT7,1.0,19.0,14.9,39,False
28177,15/06/2022,11107,29783,Cargo pants,YJ0Q7,1.0,83.2,54.0,42,False
28178,15/06/2022,11107,29783,Jeans,TZ8LC,1.0,71.0,47.6,42,False
28179,15/06/2022,11107,29783,T-shirt,UNJKW,1.0,21.1,14.7,42,False
28180,15/06/2022,21669,29784,Dresses,ZMC58,1.0,90.4,70.1,39,False
28181,15/06/2022,988,29785,Sunglasses,MM77N,1.0,26.8,22.6,28,False
28182,15/06/2022,19325,29789,Skirt,549KK,1.0,56.6,41.7,29,False
28183,15/06/2022,19325,29789,T-shirt,85WDI,2.0,23.9,7.7,29,False
28184,15/06/2022,10108,29790,Jeans,MKLZB,1.0,86.5,50.2,38,False
28185,15/06/2022,17715,29791,T-shirt,UQC6F,1.0,17.7,11.6,39,False
28186,15/06/2022,10133,29796,T-shirt,ZDSYK,1.0,21.7,15.6,30,False
28187,15/06/2022,17252,29797,Shoes,9VWB9,1.0,83.2,56.8,32,False
28188,15/06/2022,17252,29797,Blazer,YXM33,1.0,108.8,70.9,32,False
28189,15/06/2022,12031,29798,Hoodie,DUWYY,1.0,41.9,27.9,21,False
28190,15/06/2022,12031,29798,Hoodie,ZKKMF,1.0,55.6,40.0,21,False
28191,15/06/2022,19869,29799,Trench coat,93JH4,1.0,201.0,126.4,29,False
28192,15/06/2022,15495,29800,T-shirt,H87RV,1.0,61.3,38.0,32,False
28193,15/06/2022,17753,29801,Cargo pants,80DJ1,1.0,69.6,47.0,28,False
28194,15/06/2022,17753,29801,Cargo pants,RVZ6I,1.0,66.9,47.2,28,False
28195,15/06/2022,21466,29802,Jeans,NEYQ4,1.0,38.2,24.6,35,False
28196,15/06/2022,21466,29802,Shoes,NAGXG,2.0,128.7,38.7,35,False
28197,15/06/2022,16106,29803,Jeans,1FA7D,1.0,90.0,61.5,31,False
28198,15/06/2022,16106,29803,Jeans,EWCRO,1.0,96.2,65.6,31,False
28199,15/06/2022,17299,29804,Dresses,HCTMU,2.0,186.9,65.5,48,False
28200,15/06/2022,1101,29805,T-shirt,FUPBO,1.0,71.5,47.6,43,False
28201,15/06/2022,1710,29807,Hoodie,Y1JBL,1.0,53.1,36.6,55,False
28202,15/06/2022,1710,29807,Hoodie,WKOLQ,1.0,12.3,8.9,55,False
28203,15/06/2022,1710,29807,Hoodie,XQBTK,1.0,15.3,10.2,55,False
28204,15/06/2022,22013,29808,Shoes,3QNEE,1.0,13.6,8.9,47,False
28205,15/06/2022,22013,29808,Hoodie,LPXKP,1.0,55.9,35.4,47,False
28206,15/06/2022,22013,29808,Shoes,5O2CO,1.0,162.9,100.7,47,False
28207,15/06/2022,21396,29810,Cargo pants,5DCXM,1.0,45.0,29.1,43,False
28208,15/06/2022,17726,29811,T-shirt,COWU2,1.0,45.7,30.7,48,False
28209,15/06/2022,17609,29813,T-shirt,X05XH,1.0,59.7,38.1,52,False
28210,15/06/2022,17609,29813,Blazer,KOF7U,1.0,64.4,44.2,52,False
28211,15/06/2022,2101,29815,T-shirt,FUPBO,1.0,71.5,47.6,49,False
28212,15/06/2022,2101,29815,T-shirt,I36F2,1.0,51.2,37.0,49,False
28213,15/06/2022,9762,29816,Skirt,ZVTO4,1.0,45.7,35.9,62,False
28214,15/06/2022,10569,29818,T-shirt,COWU2,1.0,45.7,30.7,50,False
28216,15/06/2022,16531,29820,Crop Top,MRE4J,1.0,34.1,28.7,30,False
28217,15/06/2022,4110,29821,Crop Top,RIU0G,1.0,135.8,114.9,44,False
28218,15/06/2022,16678,29822,T-shirt,Z2RE8,1.0,18.6,12.5,59,False
28219,15/06/2022,12243,29823,Shoes,COV0L,1.0,126.2,88.6,39,False
28220,15/06/2022,575,29824,Shoes,2NYLG,1.0,63.5,38.3,28,False
28221,15/06/2022,17968,29825,Shorts,ZHY6C,1.0,20.3,16.7,59,False
28222,15/06/2022,17968,29825,Jeans,TZ8LC,1.0,71.0,47.6,59,False
28223,15/06/2022,17968,29825,T-shirt,EMJ1S,1.0,36.8,25.3,59,False
28224,15/06/2022,7332,29827,T-shirt,IYY6V,1.0,43.5,29.4,36,False
28225,15/06/2022,14366,29828,Hoodie,XQBTK,1.0,11.9,7.9,59,False
28226,15/06/2022,15255,29829,T-shirt,QM3C8,2.0,117.3,40.6,44,False
28227,15/06/2022,17434,29831,T-shirt,ZDSYK,1.0,21.7,15.6,32,False
28228,15/06/2022,11610,29832,Hat,LWXUX,3.0,139.5,38.6,46,False
28229,15/06/2022,11610,29832,Sunglasses,UWKXU,1.0,102.0,79.4,46,False
28230,15/06/2022,11610,29832,Dresses,J8DD7,3.0,114.9,25.4,46,False
28231,15/06/2022,8218,29838,Shoes,T619A,1.0,139.0,94.4,45,False
28232,15/06/2022,14072,29839,Skirt,8PUKV,1.0,53.8,40.7,37,False
28233,15/06/2022,1694,29840,Crop Top,MRE4J,1.0,26.4,22.2,28,False
28234,15/06/2022,13780,29841,Skirt,55G22,1.0,59.3,45.2,42,False
28235,15/06/2022,15683,29842,Shoes,81AIS,1.0,82.5,57.8,44,False
28236,15/06/2022,16150,29843,Shoes,2NYLG,1.0,63.5,38.3,26,False
28237,15/06/2022,16150,29843,Shoes,COV0L,1.0,126.2,88.6,26,False
28238,15/06/2022,16150,29843,Blazer,RH5J5,1.0,47.7,29.4,26,False
28239,15/06/2022,19529,29845,Skirt,9STQJ,1.0,71.0,50.6,32,False
28240,16/06/2022,17429,29847,T-shirt,X05XH,1.0,59.7,38.1,33,False
28241,16/06/2022,17429,29847,Sunglasses,4I1VS,1.0,135.6,106.7,33,False
28242,16/06/2022,17429,29847,Dresses,JV8TS,1.0,189.1,146.0,33,False
28243,16/06/2022,17119,29848,T-shirt,ZDSYK,1.0,21.7,15.6,24,False
28244,16/06/2022,18358,29850,Dresses,U3XYL,1.0,84.9,60.5,62,False
28245,16/06/2022,18358,29850,Hat,DL5MU,1.0,54.9,46.2,62,False
28246,16/06/2022,18277,29854,Shorts,WJSXR,2.0,84.3,35.9,43,False
28247,16/06/2022,18277,29854,Shorts,67D07,2.0,67.4,26.6,43,False
28248,16/06/2022,16075,29855,T-shirt,TL4WZ,1.0,40.0,27.2,31,False
28249,16/06/2022,16075,29855,Dresses,MRI9U,1.0,265.2,187.5,31,False
28250,16/06/2022,21964,29856,Shoes,62RSL,1.0,77.7,49.2,27,False
28251,16/06/2022,13394,29857,Hoodie,75L4V,1.0,27.3,17.8,56,False
28252,16/06/2022,16850,29858,T-shirt,EMJ1S,1.0,36.8,25.3,51,False
28253,16/06/2022,17096,29859,Dresses,G4701,2.0,121.1,46.5,46,False
28254,16/06/2022,17096,29859,Bomber jacket,X59YE,1.0,175.4,119.3,46,False
28255,16/06/2022,17096,29859,Dress shirt,6TXTJ,3.0,38.8,10.5,46,False
28256,16/06/2022,17096,29859,Trench coat,A9P11,1.0,69.2,38.4,46,False
28257,16/06/2022,17096,29859,Dresses,9F8O1,1.0,61.8,43.0,46,False
28258,16/06/2022,17096,29859,Dresses,CYAX0,2.0,73.7,26.6,46,False
28259,16/06/2022,13742,29861,Shorts,53E2D,1.0,58.2,45.7,31,False
28260,16/06/2022,18806,29862,T-shirt,UNJKW,1.0,21.1,14.7,59,False
28261,16/06/2022,17624,29863,T-shirt,TL4WZ,1.0,40.0,27.2,55,False
28262,16/06/2022,17142,29864,Dress shirt,6DCYD,2.0,146.4,60.2,24,False
28263,16/06/2022,6842,29865,Sunglasses,N0O1G,2.0,53.7,21.2,43,False
28264,16/06/2022,6842,29865,Hat,VGGTR,1.0,38.1,28.4,43,False
28265,16/06/2022,21201,29866,T-shirt,TL4WZ,1.0,40.0,27.2,34,False
28266,16/06/2022,10117,29867,Hoodie,DPR05,1.0,38.2,27.1,54,False
28267,16/06/2022,19617,29868,Dresses,X9QXQ,1.0,188.4,143.9,29,False
28268,16/06/2022,10690,29871,T-shirt,JJLXQ,1.0,50.4,32.4,47,False
28269,16/06/2022,9447,29872,Shorts,VHZUD,2.0,54.3,22.9,37,False
28270,16/06/2022,9447,29872,Dresses,5S43J,1.0,114.8,84.7,37,False
28271,16/06/2022,15951,29873,Trench coat,OZCGF,2.0,263.3,75.7,44,False
28272,16/06/2022,15951,29873,Shorts,4X8P4,1.0,51.9,39.2,44,False
28273,16/06/2022,10235,29874,Dresses,WX81P,1.0,238.4,172.1,38,False
28274,16/06/2022,10235,29874,T-shirt,TL4WZ,1.0,40.0,27.2,38,False
28275,16/06/2022,10235,29874,Hat,X9YT7,1.0,19.0,14.9,38,False
28276,16/06/2022,9133,29875,Bomber jacket,20XCP,1.0,158.3,102.3,53,False
28277,16/06/2022,9133,29875,Blazer,YXM33,1.0,108.8,70.9,53,False
28278,16/06/2022,19366,29876,Crop Top,B82LD,1.0,86.2,66.5,42,False
28279,16/06/2022,10691,29877,T-shirt,85WDI,2.0,23.9,7.7,55,False
28280,16/06/2022,10691,29877,Crop Top,MRE4J,2.0,68.2,28.7,55,False
28281,16/06/2022,10691,29877,Hoodie,KV45X,3.0,63.8,14.5,55,False
28282,16/06/2022,17007,29880,Bomber jacket,HT9WP,2.0,287.4,87.9,55,False
28283,16/06/2022,9868,29881,Cargo pants,7YOPV,1.0,56.6,40.5,54,False
28284,16/06/2022,15057,29884,Dress shirt,SJ0ZD,1.0,12.4,10.6,48,False
28285,16/06/2022,15057,29884,Hat,KRX6I,1.0,17.5,13.3,48,False
28286,16/06/2022,15057,29884,Shorts,UHKW8,1.0,17.2,12.8,48,False
28287,16/06/2022,10095,29886,T-shirt,EMJ1S,1.0,36.8,25.3,49,False
28288,16/06/2022,16009,29888,Hoodie,DUWYY,1.0,41.9,27.9,47,False
28289,16/06/2022,10692,29891,Shoes,9VWB9,1.0,83.2,56.8,39,False
28290,16/06/2022,15520,29892,Trench coat,PFUQ1,1.0,201.0,113.2,30,False
28291,16/06/2022,8347,29893,Shoes,5O2CO,1.0,162.9,100.7,58,False
28292,16/06/2022,10663,29897,Cargo pants,1MR3E,1.0,94.0,69.7,22,False
28293,16/06/2022,20401,29899,Sunglasses,9LQGA,1.0,126.3,98.8,33,False
28294,16/06/2022,20401,29899,Bomber jacket,20XCP,1.0,158.3,102.3,33,False
28295,16/06/2022,16107,29900,T-shirt,UNJKW,3.0,63.5,14.7,37,False
28296,16/06/2022,16020,29904,T-shirt,TL4WZ,1.0,40.0,27.2,55,False
28297,16/06/2022,16020,29904,Hat,KRX6I,1.0,17.5,13.3,55,False
28298,16/06/2022,1596,29906,Dress shirt,WT0S7,1.0,158.3,133.8,38,False
28299,16/06/2022,1596,29906,Sunglasses,2IA22,1.0,93.9,77.4,38,False
28300,16/06/2022,1596,29906,Dresses,HFRW2,1.0,153.6,118.1,38,False
28301,16/06/2022,11390,29907,Shorts,3AIM5,2.0,38.7,15.1,28,False
28302,16/06/2022,19719,29908,Blazer,KOF7U,1.0,64.4,44.2,24,False
28303,16/06/2022,19959,29909,Hat,8KQ9S,1.0,73.2,57.2,18,False
28304,16/06/2022,19959,29909,Shorts,F7FQ5,1.0,24.3,19.2,18,False
28305,16/06/2022,19959,29909,Dresses,5S43J,1.0,114.8,84.7,18,False
28306,16/06/2022,15396,29912,Skirt,BGRWC,1.0,75.0,54.8,32,False
28307,16/06/2022,15964,29914,Crop Top,967JZ,1.0,124.3,105.9,24,False
28308,16/06/2022,17670,29915,Sunglasses,0OZBT,1.0,86.7,67.7,20,False
28309,16/06/2022,9827,29918,Trench coat,BX7G0,1.0,111.9,58.3,27,False
28310,16/06/2022,9827,29918,Shoes,NBF18,1.0,108.5,69.0,27,False
28311,16/06/2022,3526,29919,Blazer,A59HR,1.0,31.2,21.9,28,False
28312,16/06/2022,3510,29922,Hat,PWG2Z,1.0,50.1,42.2,31,False
28313,16/06/2022,8164,29923,Hoodie,KS95Q,2.0,92.4,29.8,48,False
28314,16/06/2022,10545,29925,Crop Top,NUL2D,1.0,122.7,99.0,52,False
28315,16/06/2022,19858,29926,Shoes,6931C,1.0,34.8,23.5,33,False
28316,16/06/2022,16177,29927,T-shirt,QGK3S,1.0,56.9,38.5,50,False
28317,16/06/2022,16177,29927,Dress shirt,W53F2,2.0,24.3,9.9,50,False
28318,16/06/2022,16177,29927,Bomber jacket,20XCP,1.0,158.3,102.3,50,False
28319,16/06/2022,16177,29927,Dresses,NXVBU,1.0,166.5,109.6,50,False
28320,16/06/2022,16150,29928,Hoodie,F64H7,1.0,28.6,18.3,26,False
28321,16/06/2022,16150,29928,Skirt,ZVTO4,1.0,45.7,35.9,26,False
28322,16/06/2022,16033,29931,T-shirt,JJLXQ,1.0,50.4,32.4,50,False
28323,16/06/2022,20306,29933,Cargo pants,OV1P9,1.0,72.3,49.3,59,False
28324,16/06/2022,20306,29933,T-shirt,COWU2,1.0,45.7,30.7,59,False
